model;ALL_accuracy;ALL_balanced_accuracy;ALL_f1_score;ALL_precision;ALL_recall;ALL_stdev;BTU_accuracy;BTU_balanced_accuracy;BTU_f1_score;BTU_precision;BTU_recall;BTU_stdev;HEC_accuracy;HEC_balanced_accuracy;HEC_f1_score;HEC_precision;HEC_recall;HEC_stdev;HFF_accuracy;HFF_balanced_accuracy;HFF_f1_score;HFF_precision;HFF_recall;HFF_stdev;SPS_accuracy;SPS_balanced_accuracy;SPS_f1_score;SPS_precision;SPS_recall;SPS_stdev;SSH_accuracy;SSH_balanced_accuracy;SSH_f1_score;SSH_precision;SSH_recall;SSH_stdev
DecisionTree_SMOTE_UnderSampler;nan;nan;nan;nan;nan;nan;0.5185185185185185;0.5365791948566337;0.5114823834768938;0.5268045989791136;0.5365791948566337;0.034533301306646544;0.5806451612903225;0.6253522544283413;0.5798585425090886;0.599333187810355;0.6253522544283413;0.052109920499570854;0.44126984126984126;0.5155636903052924;0.4283891474373384;0.42480685090410303;0.5155636903052924;0.061284116518100805;0.7333333333333334;0.7363505747126436;0.7329668072094231;0.7359574615119437;0.7363505747126436;0.02345780364502339;0.31870051234280394;0.35121159413612246;0.30939817623600163;0.31918868572309483;0.35121159413612246;0.05384147766176077
DecisionTree_SMOTE_ClusterCentroids;nan;nan;nan;nan;nan;nan;0.44629629629629636;0.47143849375556696;0.44722484734996915;0.4664044852364333;0.47143849375556696;0.08498944703859297;0.6182795698924731;0.6454422590292155;0.6021071841772935;0.6141876031533539;0.6454422590292155;0.09320449729348124;0.4063492063492063;0.4496781988707053;0.38292929812804405;0.3991989484932775;0.4496781988707053;0.0946711650723732;0.7000000000000001;0.7020474137931035;0.7014659698362121;0.7059388104161752;0.7020474137931035;0.0457256157403937;0.314275733581742;0.33782320055904963;0.29651161291983974;0.3102430415819506;0.33782320055904963;0.026341192580288546
DecisionTree_BorderlineSmote_UnderSampler;0.16491228070175437;0.17515288943860371;0.13881294393251736;0.20086739205116078;0.17515288943860371;0.01604092212968162;0.4962962962962963;0.5196490822862774;0.4911126738856529;0.4974987910006103;0.5196490822862774;0.05261338999184313;0.6236559139784946;0.6469698930296757;0.6147264604329857;0.632651955561962;0.6469698930296757;0.023980820404400995;0.45555555555555555;0.5216767154751651;0.429800752100814;0.43747087215894137;0.5216767154751651;0.040882680531029635;0.7388888888888889;0.7419181034482758;0.7428463523351224;0.7462632777284087;0.7419181034482758;0.050380630801896385;0.2864203281064017;0.3554445903502507;0.30553295585823353;0.32483336275860536;0.3554445903502507;0.037546357257212545
DecisionTree_BorderlineSmote_OneSidedSelection;0.4596491228070175;0.3360819075104789;0.3219093950497044;0.340735306819918;0.3360819075104789;0.13321570831605725;0.4166666666666667;0.4562606837606838;0.4233197457189;0.4563969547404612;0.4562606837606838;0.05092990667750901;0.6881720430107526;0.668054836668967;0.6579015852757565;0.671967475493313;0.668054836668967;0.07740240283078167;0.573015873015873;0.6210701981050818;0.6102484968182869;0.6320500847959498;0.6210701981050818;0.04864518797579948;0.6759259259259259;0.6658285440613027;0.5762674933206454;0.6026467282592467;0.6658285440613027;0.04629129945740039;0.4052683330745743;0.37827116978060377;0.36627713587495775;0.37266272866244504;0.37827116978060377;0.0394807988048078
DecisionTree_BorderlineSmote_ClusterCentroids;0.26666666666666666;0.21665635951350237;0.2084965776346435;0.2577543902789922;0.21665635951350237;0.045550487006830225;0.45370370370370366;0.4452284927132488;0.44145685264731255;0.45354492720743916;0.4452284927132488;0.0634959073574481;0.6451612903225806;0.6693186392914653;0.6358159206301586;0.6582307738557739;0.6693186392914653;0.08273738135203632;0.4698412698412699;0.5398602737104029;0.44245036308394337;0.46950109280056457;0.5398602737104029;0.08661089510448715;0.7222222222222222;0.7259339080459769;0.7236842701432344;0.7369756720779802;0.7259339080459769;0.05040014244665831;0.3171479583915541;0.34182370738974505;0.29784852256069244;0.3153007499743616;0.34182370738974505;0.041125545673773016
AdaBoost;0.6859649122807018;0.47574383288669003;0.46590492090053554;0.5234659744656978;0.47574383288669003;0.09010845073477616;0.5888888888888889;0.49082023328974556;0.5051277384938522;0.6051324554554188;0.49082023328974556;0.04761713335176529;0.6989247311827956;0.6856495859213251;0.6798597606075233;0.7728157829154206;0.6856495859213251;0.05437648201669703;0.5555555555555555;0.5037982103550579;0.5300305850748543;0.6472544130040871;0.5037982103550579;0.0966925926737848;0.764814814814815;0.7662236590038315;0.7640779481933778;0.7756387916784435;0.7662236590038315;0.04376515706355387;0.46548155048387924;0.33527637631411217;0.3290603379561184;0.3580030809324885;0.33527637631411217;0.03202358669479213
AdaBoost_SMOTETomek;0.6508771929824562;0.4691816120387549;0.46829588035122865;0.5494380167230862;0.4691816120387549;0.0822111822124173;0.5870370370370371;0.5470859983512423;0.5403966519171108;0.5804203996274707;0.5470859983512423;0.07286511075448895;0.4946236559139785;0.46123044628479404;0.45256454760272263;0.5623039506973142;0.46123044628479404;0.14386321091757454;0.5412698412698412;0.5385802469135802;0.568696310668153;0.6460687575044065;0.5385802469135802;0.05636917279062272;0.7703703703703705;0.7728687739463602;0.7712787267557525;0.7815207287115237;0.7728687739463602;0.03712049372707002;0.42281219272369713;0.34967209589851095;0.34328496636469946;0.3548383775868347;0.34967209589851095;0.05327376859900822
AdaBoost_SMOTEENN;0.14912280701754385;0.18764172335600907;0.08711655527462274;0.08394973639063041;0.18764172335600907;0.03013433567802351;0.3277777777777778;0.4280841008584911;0.3410729263746967;0.42315518374617206;0.4280841008584911;0.050989552477398094;0.29838709677419356;0.40457427536231877;0.30835108397016564;0.4330053890768177;0.40457427536231877;0.06038579009631874;0.4158730158730159;0.5085893386926978;0.3921027943114868;0.48512600908185594;0.5085893386926978;0.1041956185241281;0.6259259259259259;0.6428400383141762;0.5395606807090215;0.49168504795400025;0.6428400383141762;0.06261403056766944;0.18054908658075866;0.3296499796499796;0.21602340186430455;0.20148033739015767;0.3296499796499796;0.04995935022255793
AdaBoost_OverSampler;0.6228070175438596;0.43674843674843683;0.4402718441627156;0.5248325185671376;0.43674843674843683;0.12643388001031788;0.5796296296296297;0.5188483450831013;0.5099337894525513;0.5880759927091449;0.5188483450831013;0.09309095460869293;0.45161290322580644;0.3758303140096619;0.34011178030033573;0.4484882559561676;0.3758303140096619;0.08464110913751602;0.5365079365079365;0.515904632022203;0.5566617190748185;0.6757409288057081;0.515904632022203;0.056455686046019665;0.7592592592592592;0.7631704980842913;0.7612812126596223;0.7693936364389374;0.7631704980842913;0.026200721865392976;0.45099104693888115;0.3528827915620368;0.34823374140496627;0.3891788473728959;0.3528827915620368;0.06373315839693952
AdaBoost_SMOTE;nan;nan;nan;nan;nan;nan;0.6277777777777778;0.5926283354179697;0.5796806721453438;0.6141641408769752;0.5926283354179697;0.04302406343023818;0.467741935483871;0.4232919254658385;0.4205797899638501;0.5999427064199273;0.4232919254658385;0.12309348960950742;0.5603174603174602;0.5308103646281941;0.5601248845878936;0.6717018396986374;0.5308103646281941;0.08717927717209135;0.7574074074074074;0.7583812260536398;0.7532351763396162;0.7692493721008974;0.7583812260536398;0.019543418959689383;0.4316876261450086;0.3358594235952726;0.33500418282005767;0.37839813950132367;0.3358594235952726;0.0702444728691915
