model;ALL_accuracy;ALL_balanced_accuracy;ALL_f1_score;ALL_precision;ALL_recall;ALL_stdev;BTU_accuracy;BTU_balanced_accuracy;BTU_f1_score;BTU_precision;BTU_recall;BTU_stdev;HEC_accuracy;HEC_balanced_accuracy;HEC_f1_score;HEC_precision;HEC_recall;HEC_stdev;HFF_accuracy;HFF_balanced_accuracy;HFF_f1_score;HFF_precision;HFF_recall;HFF_stdev;SPS_accuracy;SPS_balanced_accuracy;SPS_f1_score;SPS_precision;SPS_recall;SPS_stdev;SSH_accuracy;SSH_balanced_accuracy;SSH_f1_score;SSH_precision;SSH_recall;SSH_stdev
RandomForest_BorderlineSmote;0.8736842105263157;0.656720263863121;0.6504393480328504;0.6559772041187536;0.656720263863121;0.048854221598876625;0.7092592592592593;0.6557987947012336;0.6450401851102824;0.7032393923465424;0.6557987947012336;0.054019286172009046;0.9086021505376345;0.883784794110881;0.8954748372804935;0.920462910680302;0.883784794110881;0.03376782950557976;0.6238095238095239;0.6571502057613169;0.6780853606060343;0.7195886399313977;0.6571502057613169;0.053854635818100884;0.7814814814814813;0.7841834291187739;0.7806048590920348;0.7892816479723895;0.7841834291187739;0.028130095703915132;0.47580603425969054;0.3780935870558512;0.3645858520321746;0.36937860699683767;0.3780935870558512;0.05158475175262995
RandomForest_SVMSMOTE;nan;nan;nan;nan;nan;nan;0.6981481481481482;0.6341370079784715;0.6174640786656954;0.6497110153884861;0.6341370079784715;0.03050581423922083;0.9005376344086021;0.8754679951690821;0.8872058392794786;0.9083536123558055;0.8754679951690821;0.05724144918602795;0.5714285714285715;0.5920423006986314;0.619292076443137;0.6885738428818952;0.5920423006986314;0.07175265095014448;0.7833333333333332;0.7853807471264368;0.7832536384324613;0.7857150637508442;0.7853807471264368;0.036292358608134644;0.5153314702685918;0.40719891568948174;0.3866970116831478;0.4149164556013756;0.40719891568948174;0.03554824634545011
RandomForest_OverSampler_UnderSampler;0.3982456140350877;0.39028035456606885;0.32991958771391805;0.38329167025814664;0.39028035456606885;0.041351362776671806;0.6388888888888888;0.6449357434570849;0.60585659794675;0.6098455455130873;0.6449357434570849;0.05599198763813588;0.8010752688172041;0.8214774557165861;0.7933328289010491;0.7990767691322528;0.8214774557165861;0.06373138145311841;0.5301587301587302;0.6174933007943343;0.5637946123304833;0.5537677229251726;0.6174933007943343;0.06391684357979541;0.8185185185185184;0.821779214559387;0.8192855935414415;0.8238499580410877;0.821779214559387;0.01251153877644712;0.3451198054132381;0.4075759670099292;0.35100961605131964;0.3614050760934553;0.4075759670099292;0.03944588249593846
RandomForest_OverSampler_OneSidedSelection;0.5807017543859648;0.4285886071600358;0.37138282476373047;0.35030903264707086;0.4285886071600358;0.15610194803688757;0.5833333333333334;0.5754831144465291;0.5266986681743084;0.5557612540803758;0.5754831144465291;0.11093157976608016;0.8279569892473119;0.7656817920404877;0.7681656744544743;0.8156414881414881;0.7656817920404877;0.1255999654329208;0.5285714285714286;0.5725368456311608;0.5566360916014521;0.588664189182273;0.5725368456311608;0.09044119759364047;0.675925925925926;0.6647509578544061;0.5587445990620156;0.5009524714170146;0.6647509578544061;0.0039553313239812605;0.46395487243181704;0.3886529438416231;0.3568165740848454;0.40334372474271735;0.3886529438416231;0.04088703673677139
RandomForest_OverSampler_ClusterCentroids;0.6877192982456141;0.5448189376760806;0.5166807820258261;0.5233100294773627;0.5448189376760806;0.052787382816962325;0.6388888888888888;0.645967673924991;0.6108905277861177;0.6087351042982793;0.645967673924991;0.033061291504185616;0.8494623655913979;0.8419872900851163;0.8407756162917209;0.8754379100960911;0.8419872900851163;0.045500490433248116;0.5380952380952381;0.6305208632405014;0.5704186984730589;0.549802718372996;0.6305208632405014;0.04424516525408432;0.7944444444444444;0.7974137931034481;0.7952761037999273;0.8010443488760957;0.7974137931034481;0.028780846123660005;0.4081923096827615;0.4341786271031554;0.3884387782878777;0.38094791377520787;0.4341786271031554;0.03547305143743261
RandomForest_SMOTE_UnderSampler;nan;nan;nan;nan;nan;nan;0.6129629629629629;0.6424367147080562;0.5898986423315655;0.6022691236642141;0.6424367147080562;0.03531180903320577;0.8440860215053764;0.8480784161490682;0.830488368209561;0.8253153037106126;0.8480784161490682;0.04440234257784414;0.5015873015873015;0.6097533256770983;0.5252182633247467;0.5205396161882204;0.6097533256770983;0.053583538116856885;0.7777777777777777;0.7787356321839081;0.7768046952064521;0.780355587914495;0.7787356321839081;0.020898126373705916;0.34669823526367544;0.4223272360064813;0.37039420341296037;0.37867853163054094;0.4223272360064813;0.04365819127592426
RandomForest_SMOTE_ClusterCentroids;nan;nan;nan;nan;nan;nan;0.674074074074074;0.6855690464684367;0.645878093188382;0.6391919614793655;0.6855690464684367;0.055325120881498886;0.8548387096774194;0.8493450943179205;0.8427587957207642;0.8525477202377273;0.8493450943179205;0.022180506789724445;0.5111111111111111;0.6094841611637478;0.5422508856958101;0.5313152612427442;0.6094841611637478;0.04907896551750449;0.7962962962962963;0.7996886973180076;0.7973951413532888;0.8025384326539653;0.7996886973180076;0.04196528349289089;0.414182580344667;0.44404589121570254;0.3895389745974011;0.38491831147179184;0.44404589121570254;0.05193475466412659
RandomForest_BorderlineSmote_UnderSampler;0.3017543859649123;0.33618497904212186;0.2689773929820611;0.3264201756848816;0.33618497904212186;0.06259182026517424;0.6333333333333333;0.6347646729963804;0.5948998596748928;0.5915495925991656;0.6347646729963804;0.03176412059209923;0.8118279569892471;0.8167529330572809;0.7999900888726454;0.8029669076579832;0.8167529330572809;0.0528304100450458;0.5031746031746032;0.583171834625323;0.5191215555235935;0.5093354798450759;0.583171834625323;0.05821793702316097;0.8074074074074074;0.8102849616858238;0.8087613953704126;0.8107910944413512;0.8102849616858238;0.028525409359402894;0.343735444806707;0.386225531980249;0.3334720657183952;0.33470367985888644;0.386225531980249;0.05754968220792003
RandomForest_BorderlineSmote_OneSidedSelection;nan;nan;nan;nan;nan;nan;0.5611111111111111;0.526047138836773;0.4923190711918524;0.5531116055241672;0.526047138836773;0.031438277479081005;0.8118279569892474;0.7760704221302047;0.7528899173335989;0.7654303202387567;0.7760704221302047;0.12196392842153196;0.5761904761904763;0.6315377069576036;0.6277101631253067;0.6853709119377863;0.6315377069576036;0.03163906582546182;0.6777777777777779;0.6666666666666666;0.5600937305480059;0.5013661202185792;0.6666666666666666;0.00117629867042444;0.43915282306060144;0.3880833352531466;0.3489643874180215;0.34740750066894527;0.3880833352531466;0.05662673554683173
RandomForest_BorderlineSmote_ClusterCentroids;0.6649122807017545;0.5173675530818388;0.4877423553363298;0.4777846815767505;0.5173675530818388;0.040132656556493056;0.6333333333333333;0.6419418149601076;0.6047145927347243;0.6048617621271066;0.6419418149601076;0.03820678844857761;0.8413978494623656;0.8479957441913964;0.8319467182573906;0.843519932295087;0.8479957441913964;0.017849647576877032;0.4920634920634921;0.5779380801990621;0.5261249610416681;0.5093788537158533;0.5779380801990621;0.07929592038243628;0.7981481481481482;0.8005268199233716;0.799286750950167;0.8001916353114171;0.8005268199233716;0.04117615041750327;0.45822336076178644;0.4651058585020849;0.4098672365542538;0.39416440458348295;0.4651058585020849;0.030910235066118324
HistGradientBoosting;0.8333333333333335;0.6282209853638424;0.6264564763780068;0.6384391833149596;0.6282209853638424;0.03430638256636288;0.6759259259259259;0.6152222506490799;0.5960867831196873;0.6241207468298093;0.6152222506490799;0.02462787209599128;0.8629032258064516;0.8413345410628019;0.843189301895729;0.8620405718494011;0.8413345410628019;0.0348245015980752;0.6126984126984126;0.5859292755287587;0.6148032977248593;0.6732821411599899;0.5859292755287587;0.09235883541625517;0.7333333333333333;0.7345545977011495;0.7363929334379051;0.740786647229454;0.7345545977011495;0.04125169425566532;0.4844744604875019;0.3862633523010881;0.38045728791342626;0.3980254682206132;0.3862633523010881;0.03792348681276184
HistGradientBoosting_SMOTETomek;0.8175438596491228;0.6908712980141551;0.6887399997051832;0.704697951189067;0.6908712980141551;0.10339276846171254;0.6814814814814816;0.608369364375462;0.5958693108890042;0.6257118089028285;0.608369364375462;0.025348435980806366;0.8279569892473119;0.7910203876236485;0.7940561784340474;0.8115150598529222;0.7910203876236485;0.07412186615853962;0.5777777777777778;0.60575772801225;0.6307575868055374;0.6745290967412066;0.60575772801225;0.055380733472003424;0.7685185185185185;0.771132662835249;0.7684170001142249;0.7693323798705413;0.771132662835249;0.03676649809831128;0.4993142886715313;0.40988857403951745;0.4015553224827301;0.4219191603984609;0.40988857403951745;0.045837726191683706
HistGradientBoosting_SMOTEENN;0.2298245614035088;0.27420463134748846;0.15028221464043898;0.1149574585250877;0.27420463134748846;0.040335755544417054;0.4148148148148148;0.5399555119677072;0.42847593240148035;0.4403812577696833;0.5399555119677072;0.06571072718735964;0.6801075268817205;0.6970992926155969;0.6598276083324014;0.6886365334943122;0.6970992926155969;0.09260529261120953;0.4380952380952381;0.5424562159058283;0.3956479847257144;0.4462800824456587;0.5424562159058283;0.06709993920771587;0.5296296296296298;0.5432231800766284;0.4469994232629479;0.4640107204623334;0.5432231800766284;0.21212749616529045;0.2526264037675309;0.390968238609748;0.28285294037891007;0.3658581297909183;0.390968238609748;0.04241493374782649
HistGradientBoosting_OverSampler;0.7859649122807016;0.6474266474266474;0.6351281123988124;0.6353983183102176;0.6474266474266474;0.06285941587854446;0.7092592592592593;0.6473275081964107;0.6301363927187923;0.6691095177484795;0.6473275081964107;0.04454463821309145;0.8602150537634407;0.8450928801472278;0.8451484780900961;0.8498648252438298;0.8450928801472278;0.0652768981509361;0.5317460317460317;0.5537013111302517;0.5732614340361686;0.606276998237595;0.5537013111302517;0.07171394280345907;0.7277777777777779;0.7286278735632185;0.7296881669925314;0.7371506399098977;0.7286278735632185;0.02627413954954985;0.4962868084665942;0.42014191259474276;0.4158642028351114;0.42140681995343005;0.42014191259474276;0.0364278009383384
HistGradientBoosting_SMOTE;nan;nan;nan;nan;nan;nan;0.7055555555555556;0.6406013701745409;0.6360309381184975;0.6624060075268716;0.6406013701745409;0.05121388083618665;0.782258064516129;0.7422489648033125;0.7479310136812828;0.7683150806520372;0.7422489648033125;0.07567910707829634;0.5888888888888889;0.6240011005837879;0.6365029363939811;0.6583523340853797;0.6240011005837879;0.03735046591370707;0.7722222222222221;0.7737068965517242;0.7751163166894908;0.7799994152681552;0.7737068965517242;0.0335067435381694;0.4831547896289396;0.4099567274095575;0.3973153504698214;0.40806766313160175;0.4099567274095575;0.050157162027175045
HistGradientBoosting_BorderlineSmote;0.7982456140350876;0.6000996358139216;0.5895880759407033;0.5904821868081331;0.6000996358139216;0.04070577748351016;0.688888888888889;0.6021401396706275;0.608993225191269;0.6531704155585304;0.6021401396706275;0.05326322568385481;0.846774193548387;0.8078782781228434;0.8172413865930764;0.8425482927450695;0.8078782781228434;0.055638674257485345;0.6285714285714284;0.6233012728490764;0.6455251455578171;0.6922646349786477;0.6233012728490764;0.05855300641177767;0.7462962962962963;0.7488625478927203;0.7470873590421269;0.7512439794917057;0.7488625478927203;0.03895963780654054;0.5212052993841536;0.44896253292479704;0.43202298853119764;0.43942252530892684;0.44896253292479704;0.03815447382607584
HistGradientBoosting_SVMSMOTE;nan;nan;nan;nan;nan;nan;0.6833333333333332;0.6144387827619535;0.592274557646368;0.6318837717071851;0.6144387827619535;0.02465996781975663;0.85752688172043;0.8116172072693812;0.8277332846937288;0.8786915443351381;0.8116172072693812;0.04786079676941774;0.6063492063492063;0.6075820652694038;0.6334874066079971;0.6840192745187946;0.6075820652694038;0.042617150734188765;0.7888888888888889;0.7898706896551725;0.7914052096331834;0.7987236057456828;0.7898706896551725;0.02753498183852125;0.5138953578636858;0.41006961242810297;0.3956366737912673;0.3974966247970791;0.41006961242810297;0.031327987080719495
HistGradientBoosting_OverSampler_UnderSampler;0.02631578947368421;0.14285714285714282;0.007318685942712874;0.0037593984962406013;0.14285714285714282;0.0014276697424183225;0.562962962962963;0.5866212073834025;0.5493223127844892;0.5499145732805629;0.5866212073834025;0.067984182922122;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.7351851851851853;0.7395234674329502;0.7355825562360642;0.7412610312679231;0.7395234674329502;0.06387980107901206;0.32312529110386584;0.3615835771496149;0.308606022498262;0.31206856956062945;0.3615835771496149;0.04240802970886098
HistGradientBoosting_OverSampler_OneSidedSelection;0.5894736842105263;0.4642685356971071;0.4477385665890734;0.49754626012549696;0.4642685356971071;0.14821760723818306;0.4925925925925925;0.5418532534538633;0.486312088150682;0.5230628897409664;0.5418532534538633;0.09371018994334357;0.7983870967741935;0.7545742753623187;0.7611566991137136;0.7992949957114606;0.7545742753623187;0.035162730493115774;0.546031746031746;0.5470439755000479;0.5443794786533418;0.5989362392793255;0.5470439755000479;0.0711222926985824;0.6574074074074073;0.6475694444444444;0.5338187382167229;0.46114423381597436;0.6475694444444444;0.016903790493450564;0.4625058220773172;0.38164600947619814;0.34054466190833405;0.3421450295170952;0.38164600947619814;0.031380114188733856
HistGradientBoosting_OverSampler_ClusterCentroids;0.02631578947368421;0.14285714285714282;0.007318685942712874;0.0037593984962406013;0.14285714285714282;0.0014276697424183225;0.5870370370370371;0.6030846457065969;0.5652632094615581;0.5639788816566372;0.6030846457065969;0.06022968726201954;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.7518518518518519;0.7531728927203064;0.7550357585093114;0.7625262500069293;0.7531728927203064;0.04768928338516124;0.3744501371422657;0.3962164320654886;0.34335261066661166;0.33959338350271806;0.3962164320654886;0.033447355000411357
HistGradientBoosting_SMOTE_UnderSampler;nan;nan;nan;nan;nan;nan;0.55;0.5683122027024465;0.5209909320495146;0.5233644405152584;0.5683122027024465;0.0738531813056584;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.7407407407407408;0.7434746168582377;0.743951733726957;0.7503010495710853;0.7434746168582377;0.03170573768420496;0.3627154168607359;0.40283614010029095;0.3423134340212881;0.34299432802802987;0.40283614010029095;0.013304679704464709
HistGradientBoosting_SMOTE_ClusterCentroids;nan;nan;nan;nan;nan;nan;0.5796296296296296;0.5795133795743551;0.5435309825756548;0.540062203517229;0.5795133795743551;0.055706094843722555;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.7814814814814816;0.7845426245210728;0.7841796156676728;0.789212162670417;0.7845426245210728;0.03577569385135363;0.35985613000051747;0.37860867294829564;0.3372183374134144;0.3288219398403629;0.37860867294829564;0.013020708380776643
HistGradientBoosting_BorderlineSmote_UnderSampler;0.02631578947368421;0.14285714285714282;0.007318685942712874;0.0037593984962406013;0.14285714285714282;0.0014276697424183225;0.5370370370370371;0.5583502117800899;0.5026926512018951;0.5015586792852378;0.5583502117800899;0.036318501224567715;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.7296296296296297;0.7309027777777778;0.7305859686702104;0.7395278046599433;0.7309027777777778;0.0211504258099221;0.33770636029602025;0.34280607582494377;0.30720095617788645;0.31834358294282933;0.34280607582494377;0.04976601654918165
HistGradientBoosting_BorderlineSmote_OneSidedSelection;0.5982456140350877;0.4422284065141208;0.40891251012383223;0.4493058897062703;0.4422284065141208;0.1919380630024183;0.49814814814814806;0.5160129910739667;0.46266359610548385;0.4990307366082581;0.5160129910739667;0.08544475920337914;0.7876344086021505;0.7418284161490684;0.7274889771478662;0.7229425710411542;0.7418284161490684;0.09889649981398643;0.5650793650793651;0.5749054933486458;0.5639831318331168;0.5934073963735741;0.5749054933486458;0.12606521907614307;0.6722222222222222;0.6618175287356322;0.5670519818492838;0.5629607578166762;0.6618175287356322;0.027597232910651654;0.4303420793872587;0.36686402346779706;0.3424054099180303;0.3323498542146745;0.36686402346779706;0.04717799303838513
HistGradientBoosting_BorderlineSmote_ClusterCentroids;0.02631578947368421;0.14285714285714282;0.007318685942712874;0.0037593984962406013;0.14285714285714282;0.0014276697424183225;0.585185185185185;0.607895559724828;0.560994569753413;0.5715231221080658;0.607895559724828;0.0288691205785696;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.7666666666666666;0.7692169540229886;0.7651107205052409;0.767704216040712;0.7692169540229886;0.040775644499062284;0.34224758060342597;0.3636483362898457;0.3251861416252237;0.3341863185591323;0.3636483362898457;0.03768246398417081
